symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
SHAILY,Shaily Engineering Plastics Limited,7(2),Mrinal Kumar Nath,2025-06-12 14:13:00,1183530,,0,0,0,0,Equity Shares,50.0,543470,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183530_1465839_12062025021332_WEB.xml,,1350.0,0.0,1773.0,Equity Shares,1300.0,0.0,,,,Market Sale,,NSE,
SHAILY,Shaily Engineering Plastics Limited,7(2),Mrinal Kumar Nath,2025-06-12 14:13:00,1183530,,0,0,0,0,Equity Shares,100.0,543472,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183530_1465839_12062025021332_WEB.xml,,1100.0,0.0,1792.0,Equity Shares,1000.0,0.0,,,,Market Sale,,NSE,
SHAILY,Shaily Engineering Plastics Limited,7(2),Mrinal Kumar Nath,2025-06-12 14:13:00,1183530,,0,0,0,0,Equity Shares,50.0,543469,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183530_1465839_12062025021332_WEB.xml,,1250.0,0.0,1810.0,Equity Shares,1200.0,0.0,,,,Market Sale,,NSE,
SHAILY,Shaily Engineering Plastics Limited,7(2),Mrinal Kumar Nath,2025-06-12 14:13:00,1183530,,0,0,0,0,Equity Shares,50.0,543468,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183530_1465839_12062025021332_WEB.xml,,1300.0,0.0,1800.0,Equity Shares,1250.0,0.0,,,,Market Sale,,NSE,
SHAILY,Shaily Engineering Plastics Limited,7(2),Mrinal Kumar Nath,2025-06-12 14:13:00,1183530,,0,0,0,0,Equity Shares,100.0,543471,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183530_1465839_12062025021332_WEB.xml,,1200.0,0.0,1782.0,Equity Shares,1100.0,0.0,,,,Market Sale,,NSE,
DPSCLTD,DPSC Limited,7(2),Aksara Commercial Private Limited,2025-06-12 14:00:00,1183528,,0,0,0,0,Equity Shares,200000.0,543462,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183528_1465833_12062025020035_WEB.xml,Promoter Group,62620045.0,6.43,2697231.0,Equity Shares,62420045.0,6.41,,,,Market Sale,,NSE,
SAGARDEEP,Sagardeep Alloys Limited,7(2),SATISHKUMAR ASAMAL MEHTA (HUF),2025-06-12 13:50:00,1183526,,0,0,0,0,Equity Shares,10869.0,543460,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183526_1465829_12062025015013_WEB.xml,Promoters,328500.0,1.93,343629.0,Equity Shares,339369.0,1.99,,,,Market Purchase,,NSE,
STARCEMENT,Star Cement Limited,7(2),VINAY AND COMPANY,2025-06-12 13:11:00,1183524,,0,0,0,0,Equity Shares,2100.0,543458,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183524_1465813_12062025011128_WEB.xml,Promoter Group,1103500.0,0.27,460877.0,Equity Shares,1101400.0,0.27,,,,Market Sale,,NSE,
STARCEMENT,Star Cement Limited,7(2),Suchita Agarwal,2025-06-12 13:11:00,1183524,,0,0,0,0,Equity Shares,5000.0,543459,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183524_1465813_12062025011128_WEB.xml,Promoter Group,814535.0,0.2,1087131.0,Equity Shares,809535.0,0.2,,,,Market Sale,,BSE,
DHRUV,Dhruv Consultancy Services Limited,7(2),Pandurang B Dandawate,2025-06-12 12:57:00,1183521,,0,0,0,0,Equity Shares,21.0,543453,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183521_1465805_12062025125715_WEB.xml,Promoters,4041936.0,21.31,1495.0,Equity Shares,4041957.0,21.31,,,,Market Purchase,,NSE,
DHRUV,Dhruv Consultancy Services Limited,7(2),Pandurang B Dandawate,2025-06-12 12:57:00,1183521,,0,0,0,0,Equity Shares,22.0,543454,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183521_1465805_12062025125715_WEB.xml,Promoters,4041957.0,21.31,1553.0,Equity Shares,4041979.0,21.31,,,,Market Purchase,,NSE,
DHRUV,Dhruv Consultancy Services Limited,7(2),Pandurang B Dandawate HUF,2025-06-12 12:49:00,1183519,,0,0,0,0,Equity Shares,33.0,543450,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183519_1465794_12062025124901_WEB.xml,Other,1292.0,0.01,2336.0,Equity Shares,1325.0,0.01,,,,Market Purchase,,NSE,
DHRUV,Dhruv Consultancy Services Limited,7(2),Pandurang B Dandawate HUF,2025-06-12 12:49:00,1183519,,0,0,0,0,Equity Shares,21.0,543449,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183519_1465794_12062025124901_WEB.xml,Other,1271.0,0.01,1504.0,Equity Shares,1292.0,0.01,,,,Market Purchase,,NSE,
AFFLE,Affle 3i Limited,7(2),Affle (India) Limited Employees Welfare Trust,2025-06-12 12:45:00,1183517,,0,0,0,0,Equity Shares,5805.0,543446,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183517_1465788_12062025124547_WEB.xml,Other,112338.0,0.04,11092521.0,Equity Shares,106533.0,0.04,,,,ESOP,,NSE,
LCCINFOTEC,LCC Infotech Limited,7(2),SHREERAM BAGLA,2025-06-12 12:40:00,1183515,,0,0,0,0,Equity Shares,14756791.0,543445,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183515_1465783_12062025124057_WEB.xml,Other,14268975.0,11.27,51796336.0,Equity Shares,29025766.0,22.93,,,,Off Market,,NA,
NIBL,NRB Industrial Bearings Limited,7(2),Ambita Sahney,2025-06-12 12:19:00,1183512,,0,0,0,0,Equity Shares,373175.0,543442,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183512_1465774_12062025121907_WEB.xml,Promoters,373175.0,1.54,11307203.0,Equity Shares,,0.0,,,,Inter-se-Transfer,,NA,
NIBL,NRB Industrial Bearings Limited,7(2),Devesh Singh Sahney,2025-06-12 12:19:00,1183512,,0,0,0,0,Equity Shares,373175.0,543441,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183512_1465774_12062025121907_WEB.xml,Promoters,4749736.0,19.6,11307203.0,Equity Shares,5122911.0,21.14,,,,Inter-se-Transfer,,NA,
MASTERTR,Master Trust Limited,7(2),HARJEET SINGH ARORA,2025-06-12 11:49:00,1183510,,0,0,0,0,Equity Shares,1300000.0,543437,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183510_1465769_12062025114924_WEB.xml,Promoters,15868480.0,14.13,216229000.0,Equity Shares,15868480.0,14.13,,,,Pledge Creation,,NA,
MASTERTR,Master Trust Limited,7(2),RAJINDER KUMAR SINGHANIA,2025-06-12 11:49:00,1183510,,0,0,0,0,Equity Shares,1300000.0,543438,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183510_1465769_12062025114924_WEB.xml,Promoters,25803570.0,22.98,216229000.0,Equity Shares,25803570.0,22.98,,,,Pledge Creation,,NA,
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,7(2),NIDHI VERMA,2025-06-12 11:41:00,1183508,,0,0,0,0,Equity Shares,1480.0,543434,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183508_1465765_12062025114144_WEB.xml,Employees/Designated Employees,,0.0,1670180.0,Equity Shares,1480.0,0.0,,,,ESOP,,NA,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-06-12 11:27:00,1183506,,0,0,0,0,Equity Shares,3470.0,543431,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183506_1465760_12062025112702_WEB.xml,Other,664705.0,1.39,12747159.0,Equity Shares,668175.0,1.4,,,,Market Purchase,,NSE,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-06-12 11:27:00,1183506,,0,0,0,0,Equity Shares,3441.0,543432,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183506_1465760_12062025112702_WEB.xml,Other,668175.0,1.4,12749620.0,Equity Shares,671616.0,1.4,,,,Market Purchase,,NSE,
DIAMINESQ,Diamines & Chemicals Limited,7(2),Cherry A Mehta,2025-06-12 10:06:00,1183503,,0,0,0,0,Equity Shares,50.0,543424,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183503_1465739_12062025100647_WEB.xml,Promoters,1067824.0,10.91,18552.0,Equity Shares,1067874.0,10.91,,,,Market Purchase,,BSE,
DIAMINESQ,Diamines & Chemicals Limited,7(2),Amit M Mehta,2025-06-12 10:06:00,1183503,,0,0,0,0,Equity Shares,549.0,543425,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183503_1465739_12062025100647_WEB.xml,Promoters,1266032.0,12.94,212157.0,Equity Shares,1266581.0,12.95,,,,Market Purchase,,BSE,
DIAMINESQ,Diamines & Chemicals Limited,7(2),Harsh A Mehta,2025-06-12 10:06:00,1183503,,0,0,0,0,Equity Shares,9.0,543427,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183503_1465739_12062025100647_WEB.xml,Promoters,504581.0,5.16,3364.0,Equity Shares,504590.0,5.16,,,,Market Purchase,,BSE,
DIAMINESQ,Diamines & Chemicals Limited,7(2),Mohak A Mehta,2025-06-12 10:06:00,1183503,,0,0,0,0,Equity Shares,50.0,543426,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183503_1465739_12062025100647_WEB.xml,Promoters,496901.0,5.08,18552.0,Equity Shares,496951.0,5.08,,,,Market Purchase,,BSE,
SKMEGGPROD,SKM Egg Products Export (India) Limited,7(2),SKM SHREE SHIVKUMAR,2025-06-12 10:01:00,1183501,,0,0,0,0,Equity Shares,32361.0,543419,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183501_1465736_12062025100103_WEB.xml,Key Managerial Personnel,11592139.0,44.03,8013871.0,Equity Shares,11624500.0,44.15,,,,Market Purchase,,NSE,
GEOJITFSL,Geojit Financial Services Limited,7(2),BNP Paribas SA,2025-06-11 22:30:00,1183499,,0,0,0,0,Equity Shares,1240000.0,543417,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183499_1465723_11062025103031_WEB.xml,Promoters,65910634.0,23.62,112924096.0,Equity Shares,64670634.0,23.18,,,,Market Sale,,NSE,
PRAMARA,Pramara Promotions Limited,7(2),Ashish Dalpat Mehta,2025-06-11 20:32:00,1183497,,0,0,0,0,Equity Shares,15000.0,543415,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183497_1465702_11062025083219_WEB.xml,Immediate relative,15625.0,0.14,2387509.0,Equity Shares,625.0,0.0,,,,Market Sale,,NSE,
M&MFIN,Mahindra & Mahindra Financial Services Limited,7(2),Dharmesh Vakharia,2025-06-11 20:00:00,1183495,,0,0,0,0,Equity Shares,5625.0,543412,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183495_1465692_11062025080029_WEB.xml,Employees/Designated Employees,45000.0,0.0,1091250.0,Equity Shares,50625.0,0.0,,,,Public Right,,NA,
M&MFIN,Mahindra & Mahindra Financial Services Limited,7(2),Dinesh Dayaram Prajapati,2025-06-11 20:00:00,1183495,,0,0,0,0,Equity Shares,29700.0,543411,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183495_1465692_11062025080029_WEB.xml,Employees/Designated Employees,219509.0,0.02,5761800.0,Equity Shares,249209.0,0.02,,,,Public Right,,NA,
M&MFIN,Mahindra & Mahindra Financial Services Limited,7(2),Nitesh Rawal,2025-06-11 20:00:00,1183495,,0,0,0,0,Equity Shares,5823.0,543413,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183495_1465692_11062025080029_WEB.xml,Employees/Designated Employees,46586.0,0.0,1129662.0,Equity Shares,52409.0,0.0,,,,Public Right,,NA,
M&MFIN,Mahindra & Mahindra Financial Services Limited,7(2),Sandeep Mandrekar,2025-06-11 20:00:00,1183495,,0,0,0,0,Equity Shares,7772.0,543410,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183495_1465692_11062025080029_WEB.xml,Employees/Designated Employees,62180.0,0.0,1507768.0,Equity Shares,69952.0,0.01,,,,Public Right,,NA,
WIPRO,Wipro Limited,7(2),Azim premj trust,2025-06-11 19:53:00,1183493,,0,0,0,0,Equity Shares,180500000.0,543403,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183493_1465686_11062025075311_WEB.xml,Promoter Group,860885966.0,8.22,46743487707.0,Equity Shares,680385966.0,6.49,,,,Inter-se-Transfer,,NSE,
WIPRO,Wipro Limited,7(2),Prazim Traders,2025-06-11 19:53:00,1183493,,0,0,0,0,Equity Shares,59500000.0,543404,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183493_1465686_11062025075311_WEB.xml,Promoter Group,2100797946.0,20.06,15410444347.0,Equity Shares,2160297946.0,20.62,,,,Inter-se-Transfer,,NSE,
WIPRO,Wipro Limited,7(2),Zash Traders,2025-06-11 19:53:00,1183493,,0,0,0,0,Equity Shares,121000000.0,543405,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183493_1465686_11062025075311_WEB.xml,Promoter Group,2081133582.0,19.87,31338886823.0,Equity Shares,2202133582.0,21.02,,,,Inter-se-Transfer,,NSE,
WIPRO,Wipro Limited,7(2),Azim hasham premji PARTNER REPRESENTING HASHAM TRADERS,2025-06-11 19:53:00,1183493,,0,0,0,0,Equity Shares,119000000.0,543400,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183493_1465686_11062025075311_WEB.xml,Promoter Group,1767826730.0,16.88,29751041250.0,Equity Shares,1886826730.0,18.02,,,,Inter-se-Transfer,,NSE,
WIPRO,Wipro Limited,7(2),Azim premj trust,2025-06-11 19:53:00,1183493,,0,0,0,0,Equity Shares,202300000.0,543399,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183493_1465686_11062025075311_WEB.xml,Promoter Group,1063185966.0,10.15,50570448250.0,Equity Shares,860885966.0,8.22,,,,Inter-se-Transfer,,NSE,
WIPRO,Wipro Limited,7(2),Prazim Traders,2025-06-11 19:53:00,1183493,,0,0,0,0,Equity Shares,59500000.0,543401,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183493_1465686_11062025075311_WEB.xml,Promoter Group,2041297946.0,19.49,14875520625.0,Equity Shares,2100797946.0,20.06,,,,Inter-se-Transfer,,NSE,
WIPRO,Wipro Limited,7(2),Prazim Trading And Investment Company Pvt Ltd,2025-06-11 19:53:00,1183493,,0,0,0,0,Equity Shares,23800000.0,543402,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183493_1465686_11062025075311_WEB.xml,Promoter Group,169908256.0,1.62,5950208250.0,Equity Shares,193708256.0,1.85,,,,Inter-se-Transfer,,NSE,
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,7(2),Sunil D'Souza,2025-06-11 19:33:00,1183491,,0,0,0,0,Equity Shares,12000.0,543391,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183491_1465672_11062025073339_WEB.xml,Director,25280.0,0.0,13389960.0,Equity Shares,13280.0,0.0,,,,Market Sale,,NSE,
DBREALTY,Valor Estate Limited,7(2),Manoj Sitaram Mhatre,2025-06-11 19:05:00,1183489,,0,0,0,0,Equity Shares,200.0,543387,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183489_1465659_11062025070553_WEB.xml,Employees/Designated Employees,1210.0,0.0,44200.0,Equity Shares,1010.0,0.0,,,,Market Sale,,NSE,
DBREALTY,Valor Estate Limited,7(2),Pushparaj Muddu Poojari,2025-06-11 19:05:00,1183489,,0,0,0,0,Equity Shares,990.0,543386,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183489_1465659_11062025070553_WEB.xml,Employees/Designated Employees,1000.0,0.0,207880.0,Equity Shares,10.0,0.0,,,,Market Sale,,NSE,
DBREALTY,Valor Estate Limited,7(2),Subramanian K. Mudaliyar,2025-06-11 19:05:00,1183489,,0,0,0,0,Equity Shares,1500.0,543388,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183489_1465659_11062025070553_WEB.xml,Employees/Designated Employees,1505.0,0.0,326566.0,Equity Shares,5.0,0.0,,,,Market Sale,,NSE,
DBREALTY,Valor Estate Limited,7(2),Fayyaz Ahmed Peer Mohammed ShaikhFayyaz Ahmed Peer Mohammed Shaikh,2025-06-11 19:05:00,1183489,,0,0,0,0,Equity Shares,1500.0,543389,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183489_1465659_11062025070553_WEB.xml,Employees/Designated Employees,15000.0,0.0,332065.0,Equity Shares,13500.0,0.0,,,,Market Sale,,"BSE,NSE",
DBREALTY,Valor Estate Limited,7(2),Vishnu Laxman Mhetar,2025-06-11 19:05:00,1183489,,0,0,0,0,Equity Shares,500.0,543385,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183489_1465659_11062025070553_WEB.xml,Employees/Designated Employees,500.0,0.0,103508.0,Equity Shares,,0.0,,,,Market Sale,,"BSE,NSE",
IKS,Inventurus Knowledge Solutions Limited,7(2),Mitul Thakker,2025-06-11 19:00:00,1183488,,0,0,0,0,Equity Shares,46000.0,543383,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183488_1465656_11062025070055_WEB.xml,,374599.0,0.22,74750000.0,Equity Shares,328599.0,0.19,,,,Market Sale,,NSE,
IKS,Inventurus Knowledge Solutions Limited,7(2),Mitul Thakker,2025-06-11 19:00:00,1183488,,0,0,0,0,Equity Shares,10.0,543384,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183488_1465656_11062025070055_WEB.xml,,374609.0,0.22,1600.0,Equity Shares,374599.0,0.22,,,,Market Sale,,NSE,
IKS,Inventurus Knowledge Solutions Limited,7(2),Katherine Davis,2025-06-11 19:00:00,1183488,,0,0,0,0,Equity Shares,10600.0,543382,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183488_1465656_11062025070055_WEB.xml,,258742.0,0.15,17781113.0,Equity Shares,248142.0,0.14,,,,Market Sale,,NSE,
M&M,Mahindra & Mahindra Limited,7(2),Nozar Bharucha,2025-06-11 18:37:00,1183486,,0,0,0,0,Equity Shares,5000.0,543378,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183486_1465644_11062025063721_WEB.xml,Employees/Designated Employees,23336.0,0.0,15482500.0,Equity Shares,18336.0,0.0,,,,Market Sale,,NSE,
VASCONEQ,Vascon Engineers Limited,7(2),Jai Kumar Gupta,2025-06-11 18:02:00,1183484,,0,0,0,0,Equity Shares,30000.0,543376,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183484_1465610_11062025060247_WEB.xml,,30000.0,0.01,1639500.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
NCLIND,NCL Industries Limited,7(2),P S Raju,2025-06-11 17:54:00,1183482,,0,0,0,0,Equity Shares,6031.0,543374,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183482_1465601_11062025055445_WEB.xml,Promoter Group,47314.0,0.1,1357457.0,Equity Shares,41283.0,0.09,,,,Market Sale,,NSE,
DMART,Avenue Supermarts Limited,7(2),Bimal Suresh Desai,2025-06-11 17:44:00,1183480,,0,0,0,0,Equity Shares,400.0,543371,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183480_1465586_11062025054440_WEB.xml,,24900.0,0.0,1685160.0,Equity Shares,24500.0,0.0,,,,Market Sale,,NSE,
DMART,Avenue Supermarts Limited,7(2),Sudipta Chatterjee,2025-06-11 17:44:00,1183480,,0,0,0,0,Equity Shares,4500.0,543372,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183480_1465586_11062025054440_WEB.xml,,66575.0,0.01,18892661.0,Equity Shares,62075.0,0.01,,,,Market Sale,,NSE,
AARTIPHARM,Aarti Pharmalabs Limited,7(2),Orchid Family Trust,2025-06-11 17:39:00,1183477,,0,0,0,0,Equity Shares,30000.0,543367,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183477_1465575_11062025053913_WEB.xml,Promoters,610000.0,0.67,27825659.0,Equity Shares,580000.0,0.64,,,,Market Sale,,NSE,
ORIENTBELL,Orient Bell Limited,7(2),Mahendra K Daga,2025-06-11 17:39:00,1183478,,0,0,0,0,Equity Shares,894.0,543368,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183478_1465576_11062025053913_WEB.xml,Promoters,3001656.0,20.47,266180.0,Equity Shares,3002550.0,20.47,,,,Market Purchase,,NSE,
GHCL,GHCL Limited,7(2),Ravi Shanker Jalan,2025-06-11 17:37:00,1183475,,0,0,0,0,Equity Shares,50000.0,543363,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183475_1465570_11062025053711_WEB.xml,Director,550300.0,0.57,31815950.0,Equity Shares,500300.0,0.52,,,,Market Sale,,NSE,
GHCL,GHCL Limited,7(2),Mr Raman Chopra,2025-06-11 17:37:00,1183475,,0,0,0,0,Equity Shares,19000.0,543364,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183475_1465570_11062025053711_WEB.xml,Director,225000.0,0.23,12096024.0,Equity Shares,206000.0,0.21,,,,Market Sale,,NSE,
GHCL,GHCL Limited,7(2),Bhuwneshwar Mishra,2025-06-11 17:37:00,1183475,,0,0,0,0,Equity Shares,10000.0,543365,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183475_1465570_11062025053711_WEB.xml,Employees/Designated Employees,42000.0,0.04,6424200.0,Equity Shares,32000.0,0.03,,,,Market Sale,,NSE,
IEX,Indian Energy Exchange Limited,7(2),Dalmia Cement (Bharat) Limited,2025-06-11 17:07:00,1183472,,0,0,0,0,Equity Shares,1000000.0,543358,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183472_1465538_11062025050744_WEB.xml,Other,1469419.0,0.16,202132700.0,Equity Shares,469419.0,0.05,,,,Market Sale,,BSE,
IEX,Indian Energy Exchange Limited,7(2),Dalmia Cement (Bharat) Limited,2025-06-11 17:07:00,1183472,,0,0,0,0,Equity Shares,9673486.0,543357,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183472_1465538_11062025050744_WEB.xml,Other,11142905.0,1.25,1995544668.0,Equity Shares,1469419.0,0.16,,,,Market Sale,,NSE,
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,2025-06-11 17:06:00,1183470,,0,0,0,0,Equity Shares,74.0,543351,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183470_1465533_11062025050608_WEB.xml,Other,34820.0,0.14,109594.0,Equity Shares,34746.0,0.14,,,,Market Sale,,NSE,
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,2025-06-11 17:06:00,1183470,,0,0,0,0,Equity Shares,200.0,543352,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183470_1465533_11062025050608_WEB.xml,Other,34746.0,0.14,297860.0,Equity Shares,34546.0,0.14,,,,ESOP,,NA,
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,2025-06-11 17:06:00,1183470,,0,0,0,0,Equity Shares,200.0,543353,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183470_1465533_11062025050608_WEB.xml,Other,34546.0,0.14,297860.0,Equity Shares,34346.0,0.13,,,,ESOP,,NA,
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,2025-06-11 17:06:00,1183470,,0,0,0,0,Equity Shares,1600.0,543354,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183470_1465533_11062025050608_WEB.xml,Other,34346.0,0.13,2382880.0,Equity Shares,32746.0,0.13,,,,ESOP,,NA,
NCLIND,NCL Industries Limited,7(2),P VARALAKSHMI,2025-06-11 16:45:00,1183468,,0,0,0,0,Equity Shares,79000.0,543346,Pledge Invoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183468_1465514_11062025044555_WEB.xml,Promoter Group,350355.0,0.77,16582500.0,Equity Shares,271355.0,0.6,,,,Invocation of pledge,,NSE,
NCLIND,NCL Industries Limited,7(2),P N Raju,2025-06-11 16:45:00,1183468,,0,0,0,0,Equity Shares,71000.0,543345,Pledge Invoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183468_1465514_11062025044555_WEB.xml,Promoter Group,514545.0,1.14,14817700.0,Equity Shares,443545.0,0.98,,,,Invocation of pledge,,NSE,
AFFLE,Affle 3i Limited,7(2),Affle (India) Limited Employees Welfare Trust,2025-06-11 16:28:00,1183464,,0,0,0,0,Equity Shares,4019.0,543335,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183464_1465504_11062025042852_WEB.xml,Other,116357.0,0.04,7714109.0,Equity Shares,112338.0,0.04,,,,ESOP,,NSE,
AFFLE,Affle 3i Limited,7(2),Affle (India) Limited Employees Welfare Trust,2025-06-11 16:28:00,1183464,,0,0,0,0,Equity Shares,1340.0,543334,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183464_1465504_11062025042852_WEB.xml,Other,117697.0,0.04,2421785.0,Equity Shares,116357.0,0.04,,,,ESOP,,NSE,
DIVISLAB,Divi's Laboratories Limited,7(2),Yalavarthi Vamsi Krishna,2025-06-11 16:27:00,1183463,,0,0,0,0,Equity Shares,200.0,543333,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183463_1465502_11062025042711_WEB.xml,Immediate relative,1200.0,0.0,1335600.0,Equity Shares,1000.0,0.0,,,,Market Sale,,NSE,
NAUKRI,Info Edge (India) Limited,7(2),Rishi Gupta,2025-06-11 15:59:00,1183460,,0,0,0,0,Equity Shares,2000.0,543329,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183460_1465492_11062025035957_WEB.xml,Employees/Designated Employees,19000.0,0.0,3030000.0,Equity Shares,17000.0,0.0,,,,Market Sale,,BSE,
